job_index,block_id,route,family,split,evaluation_seed,traffic_manager_seed,arm,order_position,job_id,collision,collision_pedestrian,collision_vehicle,collision_layout,route_completion,driving_score,success,timeout,route_timeout,scenario_timeout,blocked,route_deviation,frame_count,switch_rate,original_flagged_rate,all_unsafe_rate,mechanism_available
998,block-0332,Generalization_PedestriansOnRoad_1087,PedestriansOnRoad_087,Generalization,2,20087,baseline,3,Generalization_PedestriansOnRoad_1087__s2__baseline,0.0,0.0,0.0,0.0,100.0,68.620892,1.0,0.0,0.0,0.0,0.0,0.0,1420,0.0,0.0,0.0,1
999,block-0333,Base_HardBrake_0036,HardBrake_036,Base,1,10036,current_frame,1,Base_HardBrake_0036__s1__current_frame,0.0,0.0,0.0,0.0,100.0,40.714509,1.0,0.0,0.0,0.0,0.0,0.0,3392,0.05336084905660377,0.09876179245283019,0.04540094339622641,1
1000,block-0333,Base_HardBrake_0036,HardBrake_036,Base,1,10036,temporal,2,Base_HardBrake_0036__s1__temporal,0.0,0.0,0.0,0.0,100.0,40.955574,1.0,0.0,0.0,0.0,0.0,0.0,3399,0.13592233009708737,0.15063253898205353,0.014710208884966167,1
1001,block-0333,Base_HardBrake_0036,HardBrake_036,Base,1,10036,baseline,3,Base_HardBrake_0036__s1__baseline,0.0,0.0,0.0,0.0,100.0,41.270212,1.0,0.0,0.0,0.0,0.0,0.0,3364,0.0,0.0,0.0,1
1002,block-0334,Generalization_PassableObstacles_1064,PassableObstacles_064,Generalization,3,30064,temporal,1,Generalization_PassableObstacles_1064__s3__temporal,0.0,0.0,0.0,0.0,100.0,64.675837,1.0,0.0,0.0,0.0,0.0,0.0,944,0.046610169491525424,0.05826271186440678,0.011652542372881356,1
1003,block-0334,Generalization_PassableObstacles_1064,PassableObstacles_064,Generalization,3,30064,current_frame,2,Generalization_PassableObstacles_1064__s3__current_frame,0.0,0.0,0.0,0.0,100.0,65.413961,1.0,0.0,0.0,0.0,0.0,0.0,938,0.07889125799573561,0.1417910447761194,0.0628997867803838,1
1004,block-0334,Generalization_PassableObstacles_1064,PassableObstacles_064,Generalization,3,30064,baseline,3,Generalization_PassableObstacles_1064__s3__baseline,0.0,0.0,0.0,0.0,100.0,67.142151,1.0,0.0,0.0,0.0,0.0,0.0,907,0.0,0.0,0.0,1
1005,block-0335,Generalization_ObscuredStop_1046,ObscuredStop_046,Generalization,2,20046,temporal,1,Generalization_ObscuredStop_1046__s2__temporal,0.0,0.0,0.0,0.0,100.0,78.743498,1.0,0.0,0.0,0.0,0.0,0.0,779,0.35686777920410784,0.4557124518613607,0.09884467265725289,1
1006,block-0335,Generalization_ObscuredStop_1046,ObscuredStop_046,Generalization,2,20046,baseline,2,Generalization_ObscuredStop_1046__s2__baseline,0.0,0.0,0.0,0.0,100.0,87.122433,1.0,0.0,0.0,0.0,0.0,0.0,710,0.0,0.0,0.0,1
1007,block-0335,Generalization_ObscuredStop_1046,ObscuredStop_046,Generalization,2,20046,current_frame,3,Generalization_ObscuredStop_1046__s2__current_frame,1.0,0.0,1.0,0.0,100.0,26.210275,0.0,0.0,0.0,0.0,0.0,0.0,2591,0.1080663836356619,0.8324971053647241,0.7012736395214203,1
1008,block-0336,Generalization_CustomObstacles_1025,CustomObstacles_025,Generalization,2,20025,temporal,1,Generalization_CustomObstacles_1025__s2__temporal,1.0,0.0,0.0,1.0,100.0,28.229959,0.0,0.0,0.0,0.0,0.0,0.0,1375,0.04654545454545454,0.1330909090909091,0.08654545454545455,1
1009,block-0336,Generalization_CustomObstacles_1025,CustomObstacles_025,Generalization,2,20025,current_frame,2,Generalization_CustomObstacles_1025__s2__current_frame,1.0,0.0,0.0,1.0,100.0,27.972289,0.0,0.0,0.0,0.0,0.0,0.0,1397,0.05869720830350752,0.21904080171796708,0.16034359341445956,1
1010,block-0336,Generalization_CustomObstacles_1025,CustomObstacles_025,Generalization,2,20025,baseline,3,Generalization_CustomObstacles_1025__s2__baseline,1.0,0.0,1.0,1.0,100.0,0.676615,0.0,0.0,0.0,0.0,0.0,0.0,1488,0.0,0.0,0.0,1
1011,block-0337,Base_PedestrianCrowd_0067,PedestrianCrowd_067,Base,1,10067,baseline,1,Base_PedestrianCrowd_0067__s1__baseline,0.0,0.0,0.0,0.0,100.0,51.352074,1.0,0.0,0.0,0.0,0.0,0.0,1057,0.0,0.0,0.0,1
1012,block-0337,Base_PedestrianCrowd_0067,PedestrianCrowd_067,Base,1,10067,current_frame,2,Base_PedestrianCrowd_0067__s1__current_frame,1.0,0.0,1.0,0.0,100.0,31.32436,0.0,0.0,0.0,0.0,0.0,0.0,1050,0.09333333333333334,0.20857142857142857,0.11047619047619048,1
1013,block-0337,Base_PedestrianCrowd_0067,PedestrianCrowd_067,Base,1,10067,temporal,3,Base_PedestrianCrowd_0067__s1__temporal,0.0,0.0,0.0,0.0,100.0,53.488195,1.0,0.0,0.0,0.0,0.0,0.0,1018,0.12770137524557956,0.15520628683693516,0.0275049115913556,1
1014,block-0338,Base_CustomObstacles_0022,CustomObstacles_022,Base,3,30022,temporal,1,Base_CustomObstacles_0022__s3__temporal,1.0,0.0,1.0,0.0,47.27,4.633918,0.0,1.0,1.0,1.0,0.0,0.0,7732,0.018365235385411276,0.9283497154681841,0.7022762545266426,1
1015,block-0338,Base_CustomObstacles_0022,CustomObstacles_022,Base,3,30022,current_frame,2,Base_CustomObstacles_0022__s3__current_frame,1.0,0.0,1.0,0.0,48.84,4.735712,0.0,1.0,1.0,1.0,0.0,0.0,7789,0.012196687636410321,0.9261779432533059,0.6379509564770831,1
1016,block-0338,Base_CustomObstacles_0022,CustomObstacles_022,Base,3,30022,baseline,3,Base_CustomObstacles_0022__s3__baseline,1.0,0.0,1.0,0.0,47.66,4.723936,0.0,1.0,1.0,1.0,0.0,0.0,7746,0.0,0.0,0.0,1
1017,block-0339,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,2,20043,baseline,1,Generalization_ImageOnObject_1043__s2__baseline,0.0,0.0,0.0,0.0,100.0,71.098302,1.0,0.0,0.0,0.0,0.0,0.0,776,0.0,0.0,0.0,1
1018,block-0339,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,2,20043,current_frame,2,Generalization_ImageOnObject_1043__s2__current_frame,0.0,0.0,0.0,0.0,100.0,73.774135,1.0,0.0,0.0,0.0,0.0,0.0,771,0.2230869001297017,0.3553826199740597,0.13229571984435798,1
1019,block-0339,Generalization_ImageOnObject_1043,ImageOnObject_043,Generalization,2,20043,temporal,3,Generalization_ImageOnObject_1043__s2__temporal,0.0,0.0,0.0,0.0,100.0,74.413997,1.0,0.0,0.0,0.0,0.0,0.0,822,0.15936739659367397,0.18613138686131386,0.0267639902676399,1
1020,block-0340,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,1,10012,current_frame,1,Generalization_ConstructionPedestrian_1012__s1__current_frame,1.0,1.0,0.0,0.0,100.0,23.325266,0.0,0.0,0.0,0.0,0.0,0.0,1210,0.09586776859504133,0.11735537190082644,0.021487603305785124,1
1021,block-0340,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,1,10012,temporal,2,Generalization_ConstructionPedestrian_1012__s1__temporal,1.0,1.0,0.0,0.0,100.0,23.011027,0.0,0.0,0.0,0.0,0.0,0.0,1196,0.11036789297658862,0.11538461538461539,0.005016722408026756,1
1022,block-0340,Generalization_ConstructionPedestrian_1012,ConstructionPedestrian_012,Generalization,1,10012,baseline,3,Generalization_ConstructionPedestrian_1012__s1__baseline,1.0,1.0,0.0,0.0,100.0,23.095254,0.0,0.0,0.0,0.0,0.0,0.0,1195,0.0,0.0,0.0,1
1023,block-0341,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,2,20088,baseline,1,Generalization_PedestriansOnRoad_1088__s2__baseline,0.0,0.0,0.0,0.0,100.0,86.635106,1.0,0.0,0.0,0.0,0.0,0.0,1015,0.0,0.0,0.0,1
1024,block-0341,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,2,20088,current_frame,2,Generalization_PedestriansOnRoad_1088__s2__current_frame,0.0,0.0,0.0,0.0,100.0,86.460051,1.0,0.0,0.0,0.0,0.0,0.0,1017,0.34513274336283184,0.5398230088495575,0.19469026548672566,1
1025,block-0341,Generalization_PedestriansOnRoad_1088,PedestriansOnRoad_088,Generalization,2,20088,temporal,3,Generalization_PedestriansOnRoad_1088__s2__temporal,0.0,0.0,0.0,0.0,100.0,87.960312,1.0,0.0,0.0,0.0,0.0,0.0,1009,0.09514370664023786,0.16848364717542122,0.07333994053518335,1
1026,block-0342,Base_PedestrianOtherBlocker_0071,PedestrianOtherBlocker_071,Base,2,20071,temporal,1,Base_PedestrianOtherBlocker_0071__s2__temporal,0.0,0.0,0.0,0.0,100.0,67.927894,1.0,0.0,0.0,0.0,0.0,0.0,1244,0.02491961414790997,0.03617363344051447,0.011254019292604502,1
1027,block-0342,Base_PedestrianOtherBlocker_0071,PedestrianOtherBlocker_071,Base,2,20071,current_frame,2,Base_PedestrianOtherBlocker_0071__s2__current_frame,0.0,0.0,0.0,0.0,100.0,68.630505,1.0,0.0,0.0,0.0,0.0,0.0,1270,0.05748031496062992,0.07401574803149606,0.01653543307086614,1
1028,block-0342,Base_PedestrianOtherBlocker_0071,PedestrianOtherBlocker_071,Base,2,20071,baseline,3,Base_PedestrianOtherBlocker_0071__s2__baseline,0.0,0.0,0.0,0.0,100.0,68.994613,1.0,0.0,0.0,0.0,0.0,0.0,1223,0.0,0.0,0.0,1
1029,block-0343,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,1,10028,baseline,1,Generalization_CustomObstacles_1028__s1__baseline,1.0,0.0,0.0,1.0,100.0,43.83887,0.0,0.0,0.0,0.0,0.0,0.0,1425,0.0,0.0,0.0,1
1030,block-0343,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,1,10028,temporal,2,Generalization_CustomObstacles_1028__s1__temporal,1.0,0.0,0.0,1.0,100.0,18.994033,0.0,0.0,0.0,0.0,0.0,0.0,1365,0.046153846153846156,0.2512820512820513,0.20512820512820512,1
1031,block-0343,Generalization_CustomObstacles_1028,CustomObstacles_028,Generalization,1,10028,current_frame,3,Generalization_CustomObstacles_1028__s1__current_frame,1.0,0.0,0.0,1.0,100.0,28.709475,0.0,0.0,0.0,0.0,0.0,0.0,1378,0.09433962264150944,0.21988388969521044,0.125544267053701,1
1032,block-0344,Generalization_OppositeConstruction_1054,OppositeConstruction_054,Generalization,3,30054,baseline,1,Generalization_OppositeConstruction_1054__s3__baseline,0.0,0.0,0.0,0.0,100.0,89.514846,1.0,0.0,0.0,0.0,0.0,0.0,826,0.0,0.0,0.0,1
1033,block-0344,Generalization_OppositeConstruction_1054,OppositeConstruction_054,Generalization,3,30054,temporal,2,Generalization_OppositeConstruction_1054__s3__temporal,0.0,0.0,0.0,0.0,100.0,88.824693,1.0,0.0,0.0,0.0,0.0,0.0,839,0.03694874851013111,0.054827175208581644,0.017878426698450536,1
1034,block-0344,Generalization_OppositeConstruction_1054,OppositeConstruction_054,Generalization,3,30054,current_frame,3,Generalization_OppositeConstruction_1054__s3__current_frame,0.0,0.0,0.0,0.0,100.0,88.415552,1.0,0.0,0.0,0.0,0.0,0.0,850,0.07882352941176471,0.18941176470588236,0.11058823529411765,1
1035,block-0345,Base_CustomObstacles_0022,CustomObstacles_022,Base,2,20022,temporal,1,Base_CustomObstacles_0022__s2__temporal,1.0,0.0,1.0,0.0,47.27,7.875672,0.0,1.0,1.0,1.0,0.0,0.0,7732,0.017459906880496638,0.9392136575271599,0.3303155716502845,1
1036,block-0345,Base_CustomObstacles_0022,CustomObstacles_022,Base,2,20022,baseline,2,Base_CustomObstacles_0022__s2__baseline,1.0,0.0,1.0,0.0,47.27,4.681282,0.0,1.0,1.0,1.0,0.0,0.0,7732,0.0,0.0,0.0,1
1037,block-0345,Base_CustomObstacles_0022,CustomObstacles_022,Base,2,20022,current_frame,3,Base_CustomObstacles_0022__s2__current_frame,1.0,0.0,1.0,0.0,48.84,2.968757,0.0,1.0,1.0,1.0,0.0,0.0,7789,0.012967004750288868,0.9264347156245988,0.8167929130825523,1
1038,block-0346,Base_PassableObstacles_0062,PassableObstacles_062,Base,1,10062,baseline,1,Base_PassableObstacles_0062__s1__baseline,0.0,0.0,0.0,0.0,100.0,66.131841,1.0,0.0,0.0,0.0,0.0,0.0,1888,0.0,0.0,0.0,1
1039,block-0346,Base_PassableObstacles_0062,PassableObstacles_062,Base,1,10062,temporal,2,Base_PassableObstacles_0062__s1__temporal,0.0,0.0,0.0,0.0,100.0,65.831224,1.0,0.0,0.0,0.0,0.0,0.0,1889,0.31445209105346744,0.3409211222869243,0.026469031233456855,1
1040,block-0346,Base_PassableObstacles_0062,PassableObstacles_062,Base,1,10062,current_frame,3,Base_PassableObstacles_0062__s1__current_frame,0.0,0.0,0.0,0.0,100.0,65.780194,1.0,0.0,0.0,0.0,0.0,0.0,1893,0.1225567881669308,0.2017960908610671,0.07923930269413629,1
1041,block-0347,Base_Wall_0095,Wall_095,Base,2,20095,temporal,1,Base_Wall_0095__s2__temporal,0.0,0.0,0.0,0.0,100.0,80.865975,1.0,0.0,0.0,0.0,0.0,0.0,751,0.043941411451398134,0.06391478029294274,0.019973368841544607,1
1042,block-0347,Base_Wall_0095,Wall_095,Base,2,20095,baseline,2,Base_Wall_0095__s2__baseline,0.0,0.0,0.0,0.0,100.0,79.008872,1.0,0.0,0.0,0.0,0.0,0.0,755,0.0,0.0,0.0,1
1043,block-0347,Base_Wall_0095,Wall_095,Base,2,20095,current_frame,3,Base_Wall_0095__s2__current_frame,0.0,0.0,0.0,0.0,100.0,79.74037,1.0,0.0,0.0,0.0,0.0,0.0,753,0.06374501992031872,0.13811420982735723,0.07436918990703852,1
1044,block-0348,Generalization_ObscuredStop_1049,ObscuredStop_049,Generalization,3,30049,current_frame,1,Generalization_ObscuredStop_1049__s3__current_frame,0.0,0.0,0.0,0.0,100.0,66.764807,1.0,0.0,0.0,0.0,0.0,0.0,1142,0.06304728546409807,0.12609457092819615,0.06304728546409807,1
1045,block-0348,Generalization_ObscuredStop_1049,ObscuredStop_049,Generalization,3,30049,baseline,2,Generalization_ObscuredStop_1049__s3__baseline,0.0,0.0,0.0,0.0,100.0,67.980395,1.0,0.0,0.0,0.0,0.0,0.0,1105,0.0,0.0,0.0,1
1046,block-0348,Generalization_ObscuredStop_1049,ObscuredStop_049,Generalization,3,30049,temporal,3,Generalization_ObscuredStop_1049__s3__temporal,0.0,0.0,0.0,0.0,100.0,66.091776,1.0,0.0,0.0,0.0,0.0,0.0,1148,0.042682926829268296,0.06184668989547038,0.01916376306620209,1
1047,block-0349,Generalization_CustomObstacles_1022,CustomObstacles_022,Generalization,2,20022,temporal,1,Generalization_CustomObstacles_1022__s2__temporal,1.0,0.0,0.0,1.0,100.0,25.186042,0.0,0.0,0.0,0.0,0.0,0.0,1904,0.13182773109243698,0.20798319327731093,0.07615546218487394,1
1048,block-0349,Generalization_CustomObstacles_1022,CustomObstacles_022,Generalization,2,20022,baseline,2,Generalization_CustomObstacles_1022__s2__baseline,1.0,0.0,0.0,1.0,100.0,25.35845,0.0,0.0,0.0,0.0,0.0,0.0,1898,0.0,0.0,0.0,1
1049,block-0349,Generalization_CustomObstacles_1022,CustomObstacles_022,Generalization,2,20022,current_frame,3,Generalization_CustomObstacles_1022__s2__current_frame,1.0,0.0,0.0,1.0,100.0,24.257587,0.0,0.0,0.0,0.0,0.0,0.0,1925,0.3220779220779221,0.44467532467532467,0.1225974025974026,1
1050,block-0350,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,1,10030,current_frame,1,Generalization_FullyBlocked_1030__s1__current_frame,1.0,0.0,0.0,1.0,11.81,3.243321,0.0,0.0,0.0,0.0,1.0,0.0,6402,0.00031240237425804435,1.0,0.999687597625742,1
1051,block-0350,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,1,10030,temporal,2,Generalization_FullyBlocked_1030__s1__temporal,1.0,0.0,0.0,1.0,22.32,9.4302,0.0,0.0,0.0,0.0,1.0,0.0,3923,0.028039765485597758,0.9895488146826409,0.961509049197043,1
1052,block-0350,Generalization_FullyBlocked_1030,FullyBlocked_030,Generalization,1,10030,baseline,3,Generalization_FullyBlocked_1030__s1__baseline,1.0,0.0,0.0,1.0,11.81,2.108159,0.0,0.0,0.0,0.0,1.0,0.0,4917,0.0,0.0,0.0,1
1053,block-0351,Base_RightOfWay_0057,RightOfWay_057,Base,3,30057,baseline,1,Base_RightOfWay_0057__s3__baseline,0.0,0.0,0.0,0.0,100.0,57.791606,0.0,0.0,0.0,0.0,0.0,0.0,861,0.0,0.0,0.0,1
1054,block-0351,Base_RightOfWay_0057,RightOfWay_057,Base,3,30057,current_frame,2,Base_RightOfWay_0057__s3__current_frame,0.0,0.0,0.0,0.0,100.0,72.883843,1.0,0.0,0.0,0.0,0.0,0.0,865,0.3202312138728324,0.42427745664739885,0.10404624277456648,1
1055,block-0351,Base_RightOfWay_0057,RightOfWay_057,Base,3,30057,temporal,3,Base_RightOfWay_0057__s3__temporal,0.0,0.0,0.0,0.0,100.0,59.168412,0.0,0.0,0.0,0.0,0.0,0.0,862,0.3654292343387471,0.39791183294663574,0.03248259860788863,1
1056,block-0352,Generalization_ConstructionPermutations_1019,ConstructionPermutations_019,Generalization,3,30019,current_frame,1,Generalization_ConstructionPermutations_1019__s3__current_frame,0.0,0.0,0.0,0.0,100.0,51.999864,1.0,0.0,0.0,0.0,0.0,0.0,1437,0.1127348643006263,0.2303409881697982,0.11760612386917188,1
1057,block-0352,Generalization_ConstructionPermutations_1019,ConstructionPermutations_019,Generalization,3,30019,temporal,2,Generalization_ConstructionPermutations_1019__s3__temporal,0.0,0.0,0.0,0.0,100.0,39.141856,1.0,0.0,0.0,0.0,0.0,0.0,1506,0.11952191235059761,0.16069057104913678,0.041168658698539175,1
1058,block-0352,Generalization_ConstructionPermutations_1019,ConstructionPermutations_019,Generalization,3,30019,baseline,3,Generalization_ConstructionPermutations_1019__s3__baseline,1.0,0.0,0.0,1.0,100.0,0.514025,0.0,0.0,0.0,0.0,0.0,0.0,1430,0.0,0.0,0.0,1
1059,block-0353,Base_ImageOnObject_0043,ImageOnObject_043,Base,3,30043,current_frame,1,Base_ImageOnObject_0043__s3__current_frame,0.0,0.0,0.0,0.0,100.0,73.079213,1.0,0.0,0.0,0.0,0.0,0.0,787,0.10038119440914867,0.19695044472681067,0.096569250317662,1
1060,block-0353,Base_ImageOnObject_0043,ImageOnObject_043,Base,3,30043,baseline,2,Base_ImageOnObject_0043__s3__baseline,0.0,0.0,0.0,0.0,100.0,71.687417,1.0,0.0,0.0,0.0,0.0,0.0,808,0.0,0.0,0.0,1
1061,block-0353,Base_ImageOnObject_0043,ImageOnObject_043,Base,3,30043,temporal,3,Base_ImageOnObject_0043__s3__temporal,0.0,0.0,0.0,0.0,100.0,71.264795,1.0,0.0,0.0,0.0,0.0,0.0,786,0.17048346055979643,0.18702290076335878,0.01653944020356234,1
1062,block-0354,Generalization_PedestriansOnRoad_1086,PedestriansOnRoad_086,Generalization,1,10086,current_frame,1,Generalization_PedestriansOnRoad_1086__s1__current_frame,0.0,0.0,0.0,0.0,100.0,81.877824,1.0,0.0,0.0,0.0,0.0,0.0,1555,0.06366559485530547,0.09839228295819935,0.03472668810289389,1
1063,block-0354,Generalization_PedestriansOnRoad_1086,PedestriansOnRoad_086,Generalization,1,10086,baseline,2,Generalization_PedestriansOnRoad_1086__s1__baseline,0.0,0.0,0.0,0.0,100.0,84.661853,1.0,0.0,0.0,0.0,0.0,0.0,1526,0.0,0.0,0.0,1
1064,block-0354,Generalization_PedestriansOnRoad_1086,PedestriansOnRoad_086,Generalization,1,10086,temporal,3,Generalization_PedestriansOnRoad_1086__s1__temporal,0.0,0.0,0.0,0.0,100.0,81.951353,1.0,0.0,0.0,0.0,0.0,0.0,1606,0.052303860523038606,0.0684931506849315,0.0161892901618929,1
1065,block-0355,Base_Animals_0082,Animals_082,Base,2,20082,current_frame,1,Base_Animals_0082__s2__current_frame,1.0,1.0,0.0,0.0,100.0,38.130358,0.0,0.0,0.0,0.0,0.0,0.0,736,0.29347826086956524,0.5108695652173914,0.21603260869565216,1
1066,block-0355,Base_Animals_0082,Animals_082,Base,2,20082,baseline,2,Base_Animals_0082__s2__baseline,1.0,1.0,0.0,0.0,100.0,37.925979,0.0,0.0,0.0,0.0,0.0,0.0,664,0.0,0.0,0.0,1
1067,block-0355,Base_Animals_0082,Animals_082,Base,2,20082,temporal,3,Base_Animals_0082__s2__temporal,1.0,1.0,0.0,0.0,100.0,38.022944,0.0,0.0,0.0,0.0,0.0,0.0,669,0.2645739910313901,0.42152466367713004,0.15695067264573992,1
1068,block-0356,Generalization_ImageOnObject_1040,ImageOnObject_040,Generalization,3,30040,current_frame,1,Generalization_ImageOnObject_1040__s3__current_frame,0.0,0.0,0.0,0.0,100.0,71.683304,1.0,0.0,0.0,0.0,0.0,0.0,997,0.20160481444332998,0.30792377131394183,0.10631895687061184,1
1069,block-0356,Generalization_ImageOnObject_1040,ImageOnObject_040,Generalization,3,30040,baseline,2,Generalization_ImageOnObject_1040__s3__baseline,0.0,0.0,0.0,0.0,100.0,72.722452,1.0,0.0,0.0,0.0,0.0,0.0,984,0.0,0.0,0.0,1
1070,block-0356,Generalization_ImageOnObject_1040,ImageOnObject_040,Generalization,3,30040,temporal,3,Generalization_ImageOnObject_1040__s3__temporal,0.0,0.0,0.0,0.0,100.0,72.085033,1.0,0.0,0.0,0.0,0.0,0.0,969,0.22807017543859648,0.3395252837977296,0.11145510835913312,1
1071,block-0357,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,2,20057,temporal,1,Generalization_RightOfWay_1057__s2__temporal,0.0,0.0,0.0,0.0,100.0,73.784675,1.0,0.0,0.0,0.0,0.0,0.0,865,0.25780346820809247,0.2971098265895954,0.03930635838150289,1
1072,block-0357,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,2,20057,baseline,2,Generalization_RightOfWay_1057__s2__baseline,0.0,0.0,0.0,0.0,100.0,71.035978,1.0,0.0,0.0,0.0,0.0,0.0,997,0.0,0.0,0.0,1
1073,block-0357,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,2,20057,current_frame,3,Generalization_RightOfWay_1057__s2__current_frame,0.0,0.0,0.0,0.0,100.0,73.148988,1.0,0.0,0.0,0.0,0.0,0.0,877,0.45381984036488027,0.5370581527936146,0.08323831242873432,1
1074,block-0358,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,3,30057,temporal,1,Generalization_RightOfWay_1057__s3__temporal,0.0,0.0,0.0,0.0,100.0,60.162085,0.0,0.0,0.0,0.0,0.0,0.0,835,0.2682634730538922,0.3005988023952096,0.032335329341317366,1
1075,block-0358,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,3,30057,baseline,2,Generalization_RightOfWay_1057__s3__baseline,0.0,0.0,0.0,0.0,100.0,72.153379,1.0,0.0,0.0,0.0,0.0,0.0,878,0.0,0.0,0.0,1
1076,block-0358,Generalization_RightOfWay_1057,RightOfWay_057,Generalization,3,30057,current_frame,3,Generalization_RightOfWay_1057__s3__current_frame,0.0,0.0,0.0,0.0,100.0,73.04112,1.0,0.0,0.0,0.0,0.0,0.0,880,0.3306818181818182,0.42954545454545456,0.09886363636363636,1
1077,block-0359,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,3,30056,temporal,1,Generalization_RightOfWay_1056__s3__temporal,0.0,0.0,0.0,0.0,100.0,78.281062,1.0,0.0,0.0,0.0,0.0,0.0,1617,0.019789734075448363,0.02906617192331478,0.00927643784786642,1
1078,block-0359,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,3,30056,baseline,2,Generalization_RightOfWay_1056__s3__baseline,0.0,0.0,0.0,0.0,100.0,81.765274,1.0,0.0,0.0,0.0,0.0,0.0,1564,0.0,0.0,0.0,1
1079,block-0359,Generalization_RightOfWay_1056,RightOfWay_056,Generalization,3,30056,current_frame,3,Generalization_RightOfWay_1056__s3__current_frame,0.0,0.0,0.0,0.0,100.0,78.110969,1.0,0.0,0.0,0.0,0.0,0.0,1640,0.01768292682926829,0.05731707317073171,0.039634146341463415,1
1080,block-0360,Generalization_BadParking_1004,BadParking_004,Generalization,1,10004,temporal,1,Generalization_BadParking_1004__s1__temporal,0.0,0.0,0.0,0.0,100.0,43.45,1.0,0.0,0.0,0.0,0.0,0.0,1975,0.026329113924050632,0.03949367088607595,0.013164556962025316,1
1081,block-0360,Generalization_BadParking_1004,BadParking_004,Generalization,1,10004,current_frame,2,Generalization_BadParking_1004__s1__current_frame,0.0,0.0,0.0,0.0,100.0,42.435597,1.0,0.0,0.0,0.0,0.0,0.0,2034,0.028515240904621434,0.0727630285152409,0.04424778761061947,1
1082,block-0360,Generalization_BadParking_1004,BadParking_004,Generalization,1,10004,baseline,3,Generalization_BadParking_1004__s1__baseline,0.0,0.0,0.0,0.0,100.0,45.000231,1.0,0.0,0.0,0.0,0.0,0.0,1961,0.0,0.0,0.0,1
1083,block-0361,Generalization_BadParking_1005,BadParking_005,Generalization,3,30005,baseline,1,Generalization_BadParking_1005__s3__baseline,1.0,0.0,1.0,0.0,56.78,5.243009,0.0,1.0,1.0,1.0,0.0,0.0,7818,0.0,0.0,0.0,1
1084,block-0361,Generalization_BadParking_1005,BadParking_005,Generalization,3,30005,current_frame,2,Generalization_BadParking_1005__s3__current_frame,0.0,0.0,0.0,0.0,100.0,89.914153,1.0,0.0,0.0,0.0,0.0,0.0,1142,0.46672504378283713,0.5394045534150613,0.06830122591943957,1
1085,block-0361,Generalization_BadParking_1005,BadParking_005,Generalization,3,30005,temporal,3,Generalization_BadParking_1005__s3__temporal,0.0,0.0,0.0,0.0,100.0,89.012241,1.0,0.0,0.0,0.0,0.0,0.0,1159,0.3287316652286454,0.3925798101811907,0.04745470232959448,1
1086,block-0362,Generalization_ConstructionPermutations_1016,ConstructionPermutations_016,Generalization,1,10016,current_frame,1,Generalization_ConstructionPermutations_1016__s1__current_frame,0.0,0.0,0.0,0.0,100.0,60.499039,1.0,0.0,0.0,0.0,0.0,0.0,1863,0.2055823939881911,0.29683306494900696,0.09125067096081589,1
